CensusID,CensusName,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M
1400000US36061003601,"Census Tract 36.01, New York County, New York",22731.0000,47759.0000,3522.0000,3401,2874160.0000,2396101.0000,1926448.0000,1482298.0000,1165628.0000
1400000US36061004100,"Census Tract 41, New York County, New York",37179.0000,80909.0000,8543.0000,8336,2772298.0000,2189868.0000,1802022.0000,1408527.0000,1123883.0000
1400000US36061004500,"Census Tract 45, New York County, New York",58958.0000,142632.0000,1005.0000,932,2710290.0000,2180164.0000,1765033.0000,1419612.0000,1109888.0000
1400000US36061005200,"Census Tract 52, New York County, New York",95491.0000,159821.0000,3642.0000,3852,2851842.0000,2422349.0000,2031534.0000,1619095.0000,1227847.0000
1400000US36103122707,"Census Tract 1227.07, Suffolk County, New York",37386.0000,95040.0000,3014.0000,3060,381674.0000,321347.0000,258400.0000,214764.0000,168763.0000
1400000US36103122802,"Census Tract 1228.02, Suffolk County, New York",40518.0000,91523.0000,4147.0000,4077,380252.0000,320119.0000,284541.0000,248985.0000,205666.0000
1400000US36119002202,"Census Tract 22.02, Westchester County, New York",55483.0000,110572.0000,4984.0000,4846,768104.0000,633650.0000,535511.0000,429076.0000,344468.0000
1400000US36001013802,"Census Tract 138.02, Albany County, New York",43467.0000,107381.0000,4386.0000,4214,204663.0000,139360.0000,112929.0000,83510.0000,67390.0000
1400000US36059411700,"Census Tract 4117, Nassau County, New York",49907.0000,104516.0000,6268.0000,6043,698518.0000,586496.0000,463190.0000,341272.0000,271136.0000
1400000US36059411901,"Census Tract 4119.01, Nassau County, New York",36587.0000,76898.0000,3876.0000,3673,757674.0000,622110.0000,477355.0000,379217.0000,295916.0000
1400000US36059412100,"Census Tract 4121, Nassau County, New York",42535.0000,93611.0000,6287.0000,6327,648465.0000,545012.0000,437000.0000,350363.0000,255835.0000
1400000US36059412200,"Census Tract 4122, Nassau County, New York",45551.0000,93229.0000,5202.0000,5319,593355.0000,496724.0000,396212.0000,322237.0000,221309.0000
1400000US36059412500,"Census Tract 4125, Nassau County, New York",68036.0000,160882.0000,4244.0000,4189,711437.0000,583128.0000,514744.0000,431226.0000,342839.0000
1400000US36059412600,"Census Tract 4126, Nassau County, New York",61809.0000,214219.0000,3815.0000,3807,694056.0000,615877.0000,528070.0000,447586.0000,354033.0000
1400000US36059413002,"Census Tract 4130.02, Nassau County, New York",41056.0000,96490.0000,3815.0000,3706,531482.0000,454591.0000,370770.0000,290877.0000,230171.0000
1400000US36059413200,"Census Tract 4132, Nassau County, New York",45352.0000,99769.0000,5653.0000,6004,509255.0000,449782.0000,357645.0000,288140.0000,204992.0000
1400000US36059413400,"Census Tract 4134, Nassau County, New York",55387.0000,140167.0000,5761.0000,5767,436783.0000,362028.0000,295874.0000,230243.0000,202336.0000
1400000US36083052301,"Census Tract 523.01, Rensselaer County, New York",40791.0000,83719.0000,4035.0000,3919,194010.0000,159524.0000,125044.0000,97654.0000,57954.0000
1400000US36083052403,"Census Tract 524.03, Rensselaer County, New York",40489.0000,67553.0000,6663.0000,6709,195216.0000,161019.0000,130714.0000,94245.0000,58164.0000
1400000US36059413500,"Census Tract 4135, Nassau County, New York",44068.0000,103472.0000,8330.0000,8407,624395.0000,532882.0000,458763.0000,410442.0000,327345.0000
1400000US36059415202,"Census Tract 4152.02, Nassau County, New York",67500.0000,161292.0000,3940.0000,3932,418356.0000,356521.0000,290429.0000,228963.0000,184733.0000
1400000US36099950100,"Census Tract 9501, Seneca County, New York",28462.0000,51705.0000,2420.0000,2395,27243.0000,27243.0000,23762.0000,11547.0000,11547.0000
1400000US36099950300,"Census Tract 9503, Seneca County, New York",30309.0000,55476.0000,3598.0000,3481,27424.0000,27424.0000,23618.0000,20188.0000,20188.0000
1400000US36101961800,"Census Tract 9618, Steuben County, New York",23938.0000,48220.0000,3338.0000,3550,6877.0000,3550.0000,3550.0000,3550.0000,3550.0000
1400000US36101961900,"Census Tract 9619, Steuben County, New York",25422.0000,51907.0000,3298.0000,3312,11191.0000,11191.0000,11191.0000,7641.0000,7641.0000
1400000US36101962100,"Census Tract 9621, Steuben County, New York",24670.0000,44583.0000,3350.0000,3327,9437.0000,9437.0000,6877.0000,6877.0000,6877.0000
1400000US36101962600,"Census Tract 9626, Steuben County, New York",26828.0000,51890.0000,2600.0000,2737,34742.0000,34742.0000,34742.0000,30825.0000,25726.0000
1400000US36101962700,"Census Tract 9627, Steuben County, New York",27242.0000,50868.0000,3005.0000,2903,42535.0000,42535.0000,31406.0000,29643.0000,25726.0000
1400000US36101962900,"Census Tract 9629, Steuben County, New York",35175.0000,69836.0000,2832.0000,2831,39199.0000,39199.0000,37436.0000,37436.0000,29643.0000
1400000US36103110101,"Census Tract 1101.01, Suffolk County, New York",80682.0000,211087.0000,3702.0000,3696,90938.0000,53928.0000,34517.0000,31336.0000,19187.0000
1400000US36083052404,"Census Tract 524.04, Rensselaer County, New York",48305.0000,91128.0000,7369.0000,7400,133996.0000,100907.0000,77151.0000,68599.0000,47810.0000
1400000US36083052502,"Census Tract 525.02, Rensselaer County, New York",41510.0000,90183.0000,5584.0000,5394,38120.0000,30720.0000,25599.0000,19570.0000,15543.0000
1400000US36085000800,"Census Tract 8, Richmond County, New York",40985.0000,80440.0000,5843.0000,5662,1031064.0000,874746.0000,670825.0000,468577.0000,315403.0000
1400000US36085001100,"Census Tract 11, Richmond County, New York",25873.0000,44343.0000,3346.0000,3174,941428.0000,724853.0000,569214.0000,421231.0000,311527.0000
1400000US36085002001,"Census Tract 20.01, Richmond County, New York",46167.0000,87768.0000,2648.0000,2584,988084.0000,819563.0000,596383.0000,419198.0000,283150.0000
1400000US36085002100,"Census Tract 21, Richmond County, New York",26534.0000,54081.0000,4403.0000,4285,968830.0000,786892.0000,611779.0000,443316.0000,315462.0000
1400000US36085003300,"Census Tract 33, Richmond County, New York",47880.0000,77556.0000,3571.0000,3708,875354.0000,698798.0000,529844.0000,403050.0000,298143.0000
1400000US36085004000,"Census Tract 40, Richmond County, New York",24690.0000,39222.0000,12211.0000,12349,929301.0000,745428.0000,534185.0000,379667.0000,287357.0000
1400000US36001013902,"Census Tract 139.02, Albany County, New York",38391.0000,83325.0000,5449.0000,5407,201090.0000,177413.0000,146026.0000,120326.0000,83463.0000
1400000US36001014202,"Census Tract 142.02, Albany County, New York",46745.0000,83429.0000,6121.0000,5883,118088.0000,112016.0000,80493.0000,60257.0000,37765.0000
1400000US36001014203,"Census Tract 142.03, Albany County, New York",59121.0000,110781.0000,6416.0000,6317,102366.0000,80677.0000,62403.0000,54466.0000,40645.0000
1400000US36007010200,"Census Tract 102, Broome County, New York",29104.0000,59375.0000,5265.0000,5301,23023.0000,23023.0000,13848.0000,6946.0000,6946.0000
1400000US36007011902,"Census Tract 119.02, Broome County, New York",30816.0000,63015.0000,2678.0000,2688,26624.0000,26624.0000,22770.0000,12598.0000,9718.0000
1400000US36007011903,"Census Tract 119.03, Broome County, New York",22982.0000,52188.0000,2707.0000,2693,17707.0000,17707.0000,14827.0000,13182.0000,8854.0000
1400000US36007012102,"Census Tract 121.02, Broome County, New York",35187.0000,72545.0000,4111.0000,3968,57355.0000,45861.0000,32614.0000,28478.0000,28478.0000
1400000US36007012300,"Census Tract 123, Broome County, New York",26458.0000,48175.0000,5135.0000,5149,11309.0000,11309.0000,11309.0000,11309.0000,5149.0000
1400000US36007012400,"Census Tract 124, Broome County, New York",22817.0000,42708.0000,2360.0000,2376,10115.0000,10115.0000,6476.0000,2376.0000,2376.0000
1400000US36007012600,"Census Tract 126, Broome County, New York",27621.0000,53861.0000,5680.0000,5735,43603.0000,36261.0000,36261.0000,22067.0000,17208.0000
1400000US36103123101,"Census Tract 1231.01, Suffolk County, New York",46250.0000,82284.0000,3193.0000,3291,350912.0000,320914.0000,290589.0000,223312.0000,194769.0000
1400000US36103123201,"Census Tract 1232.01, Suffolk County, New York",30814.0000,56012.0000,2105.0000,1987,470410.0000,405830.0000,330887.0000,285888.0000,212074.0000
1400000US36103123202,"Census Tract 1232.02, Suffolk County, New York",31035.0000,94531.0000,9616.0000,9939,436709.0000,367164.0000,317119.0000,270057.0000,229709.0000
1400000US36103123402,"Census Tract 1234.02, Suffolk County, New York",30308.0000,63750.0000,6177.0000,6394,371865.0000,342524.0000,318918.0000,265113.0000,195978.0000
1400000US36103123801,"Census Tract 1238.01, Suffolk County, New York",31768.0000,75265.0000,3927.0000,3765,296726.0000,247474.0000,218596.0000,159183.0000,142033.0000
1400000US36103124001,"Census Tract 1240.01, Suffolk County, New York",36815.0000,91319.0000,4862.0000,5027,369316.0000,314078.0000,258180.0000,230200.0000,194157.0000
1400000US36001014302,"Census Tract 143.02, Albany County, New York",47823.0000,105701.0000,8458.0000,8552,82837.0000,58609.0000,44788.0000,38127.0000,32923.0000
1400000US36001014401,"Census Tract 144.01, Albany County, New York",32929.0000,69792.0000,4167.0000,4143,30809.0000,30809.0000,27391.0000,27391.0000,24511.0000
1400000US36001014501,"Census Tract 145.01, Albany County, New York",41563.0000,105000.0000,2381.0000,2518,64956.0000,50734.0000,47980.0000,33111.0000,25019.0000
1400000US36001014608,"Census Tract 146.08, Albany County, New York",18167.0000,71515.0000,4133.0000,4083,157902.0000,140280.0000,111880.0000,95700.0000,75546.0000
1400000US36001014611,"Census Tract 146.11, Albany County, New York",53346.0000,103482.0000,2162.0000,1996,85428.0000,56607.0000,43877.0000,38853.0000,38853.0000
1400000US36059415402,"Census Tract 4154.02, Nassau County, New York",53955.0000,131985.0000,4460.0000,4497,410136.0000,319429.0000,278258.0000,209197.0000,159832.0000
1400000US36059415700,"Census Tract 4157, Nassau County, New York",51076.0000,142891.0000,6076.0000,5908,414535.0000,343196.0000,265031.0000,213884.0000,153587.0000
1400000US36059416500,"Census Tract 4165, Nassau County, New York",28143.0000,62956.0000,6102.0000,6197,291120.0000,238480.0000,172117.0000,110577.0000,87486.0000
1400000US36059416600,"Census Tract 4166, Nassau County, New York",49066.0000,96250.0000,5723.0000,5691,264786.0000,228508.0000,158219.0000,87486.0000,74766.0000
1400000US36059416802,"Census Tract 4168.02, Nassau County, New York",58160.0000,79632.0000,3771.0000,3732,206165.0000,155388.0000,109218.0000,84848.0000,74586.0000
1400000US36009961700,"Census Tract 9617, Cattaraugus County, New York",16623.0000,27000.0000,3301.0000,3255,31433.0000,31433.0000,31433.0000,31433.0000,31433.0000
1400000US36009962200,"Census Tract 9622, Cattaraugus County, New York",26673.0000,50877.0000,2992.0000,3010,15814.0000,11563.0000,11563.0000,7476.0000,3010.0000
1400000US36011040500,"Census Tract 405, Cayuga County, New York",31310.0000,61557.0000,3413.0000,3430,25506.0000,22981.0000,18616.0000,18616.0000,18616.0000
1400000US36059416900,"Census Tract 4169, Nassau County, New York",64090.0000,153462.0000,4172.0000,3832,263049.0000,229673.0000,176684.0000,125088.0000,85893.0000
1400000US36059517400,"Census Tract 5174, Nassau County, New York",50183.0000,115691.0000,5085.0000,5069,154570.0000,141823.0000,129232.0000,102157.0000,89780.0000
1400000US36059517600,"Census Tract 5176, Nassau County, New York",51768.0000,107125.0000,4963.0000,4860,174261.0000,127895.0000,94180.0000,80990.0000,72613.0000
1400000US36085005000,"Census Tract 50, Richmond County, New York",37088.0000,67361.0000,4105.0000,3863,834831.0000,637677.0000,473053.0000,366832.0000,279016.0000
1400000US36085007400,"Census Tract 74, Richmond County, New York",33798.0000,77413.0000,4583.0000,4673,975028.0000,751215.0000,554312.0000,401610.0000,226500.0000
1400000US36085007700,"Census Tract 77, Richmond County, New York",28625.0000,42917.0000,1370.0000,1497,836701.0000,666612.0000,502895.0000,393990.0000,289577.0000
1400000US36103110102,"Census Tract 1101.02, Suffolk County, New York",67128.0000,173088.0000,5088.0000,5055,186665.0000,164902.0000,135466.0000,104841.0000,94867.0000
1400000US36103110501,"Census Tract 1105.01, Suffolk County, New York",60897.0000,124000.0000,2803.0000,2585,184139.0000,171398.0000,143330.0000,98060.0000,87723.0000
1400000US36103110803,"Census Tract 1108.03, Suffolk County, New York",40048.0000,125953.0000,6423.0000,6112,156930.0000,124585.0000,110843.0000,86300.0000,75090.0000
1400000US36103111001,"Census Tract 1110.01, Suffolk County, New York",42829.0000,90179.0000,2002.0000,2268,199224.0000,175718.0000,149052.0000,112371.0000,108443.0000
1400000US36103111300,"Census Tract 1113, Suffolk County, New York",54384.0000,143641.0000,4380.0000,4516,205110.0000,181790.0000,156159.0000,149033.0000,126931.0000
1400000US36103111401,"Census Tract 1114.01, Suffolk County, New York",51181.0000,145000.0000,1362.0000,1315,226710.0000,216394.0000,194954.0000,153880.0000,141073.0000
1400000US36103111503,"Census Tract 1115.03, Suffolk County, New York",36163.0000,72542.0000,4341.0000,4534,236106.0000,218731.0000,204859.0000,151198.0000,127547.0000
1400000US36103111505,"Census Tract 1115.05, Suffolk County, New York",36755.0000,87250.0000,6739.0000,6793,238994.0000,216027.0000,198269.0000,186747.0000,147082.0000
1400000US36103111704,"Census Tract 1117.04, Suffolk County, New York",41681.0000,126667.0000,3322.0000,3375,206519.0000,185684.0000,165949.0000,140214.0000,125052.0000
1400000US36103111900,"Census Tract 1119, Suffolk County, New York",51943.0000,124167.0000,5349.0000,5163,256882.0000,222384.0000,183077.0000,166931.0000,118822.0000
1400000US36085008100,"Census Tract 81, Richmond County, New York",22348.0000,37176.0000,4501.0000,4373,795570.0000,625070.0000,477178.0000,372740.0000,276917.0000
1400000US36085011201,"Census Tract 112.01, Richmond County, New York",33726.0000,66404.0000,6007.0000,5846,606456.0000,456314.0000,344280.0000,250417.0000,205796.0000
1400000US36085011402,"Census Tract 114.02, Richmond County, New York",39230.0000,80957.0000,3743.0000,3841,491178.0000,430973.0000,369801.0000,304367.0000,249214.0000
1400000US36085012805,"Census Tract 128.05, Richmond County, New York",32045.0000,73636.0000,2570.0000,2765,381086.0000,343448.0000,271738.0000,212118.0000,176331.0000
1400000US36085013201,"Census Tract 132.01, Richmond County, New York",42604.0000,105294.0000,1559.0000,1579,431886.0000,405521.0000,330460.0000,286951.0000,222367.0000
1400000US36085013204,"Census Tract 132.04, Richmond County, New York",43865.0000,83262.0000,4682.0000,4579,429620.0000,369941.0000,329061.0000,238960.0000,221574.0000
1400000US36111955000,"Census Tract 9550, Ulster County, New York",28216.0000,59623.0000,5347.0000,5259,23434.0000,23434.0000,23434.0000,13521.0000,13521.0000
1400000US36111955400,"Census Tract 9554, Ulster County, New York",35305.0000,76806.0000,4431.0000,4478,50538.0000,45418.0000,45418.0000,36800.0000,36800.0000
1400000US36113070500,"Census Tract 705, Warren County, New York",21295.0000,31867.0000,2578.0000,2574,74580.0000,74580.0000,74580.0000,74580.0000,64050.0000
1400000US36001014614,"Census Tract 146.14, Albany County, New York",43418.0000,72043.0000,5443.0000,5578,127238.0000,99086.0000,98947.0000,83076.0000,55477.0000
1400000US36007012800,"Census Tract 128, Broome County, New York",29477.0000,54838.0000,5174.0000,5209,131254.0000,131254.0000,127400.0000,121812.0000,116499.0000
1400000US36007013201,"Census Tract 132.01, Broome County, New York",26197.0000,56908.0000,2223.0000,2104,128933.0000,114665.0000,88863.0000,76468.0000,59774.0000
1400000US36007013303,"Census Tract 133.03, Broome County, New York",35641.0000,66802.0000,2507.0000,2535,75469.0000,68629.0000,65921.0000,65921.0000,57262.0000
1400000US36007013400,"Census Tract 134, Broome County, New York",23345.0000,36192.0000,4362.0000,4212,99257.0000,86862.0000,81057.0000,71509.0000,53882.0000
1400000US36007013700,"Census Tract 137, Broome County, New York",26852.0000,39844.0000,3114.0000,3223,89486.0000,74928.0000,73249.0000,73249.0000,63725.0000
1400000US36007014000,"Census Tract 140, Broome County, New York",20063.0000,32371.0000,2969.0000,3104,157930.0000,144886.0000,127313.0000,115144.0000,97669.0000
1400000US36007014200,"Census Tract 142, Broome County, New York",30054.0000,51519.0000,2712.0000,2708,156387.0000,146882.0000,120803.0000,106403.0000,84889.0000
1400000US36007014301,"Census Tract 143.01, Broome County, New York",28119.0000,68281.0000,5294.0000,5207,135459.0000,124816.0000,118118.0000,105046.0000,80441.0000
1400000US36007014400,"Census Tract 144, Broome County, New York",30161.0000,56008.0000,4721.0000,4763,114575.0000,99020.0000,88110.0000,67048.0000,67048.0000
1400000US36011040800,"Census Tract 408, Cayuga County, New York",30408.0000,59750.0000,4809.0000,4708,21125.0000,15429.0000,15429.0000,9152.0000,4708.0000
