hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,AvgPopulation,UserGroup
59,40.7895,-73.9788,B02598,68107.0,146042.0,10263.0,1
59,40.7103,-73.7786,B02617,21845.0,61932.0,3205.0,0
38,40.7681,-73.9858,B02617,73140.0,101912.0,8702.0,1
55,40.6059,-73.9527,B02682,31990.0,51581.0,3677.0,0
28,40.6239,-73.9982,B02617,19804.0,47632.0,3838.0,0
28,40.7464,-73.9863,B02617,64683.0,89583.0,1980.0,1
10,40.6813,-73.6039,B02617,41294.0,102806.0,6032.0,1
41,40.7938,-73.6326,B02598,78413.0,172969.0,3613.0,1
7,40.689,-73.9971,B02617,71650.0,125833.0,2599.0,1
16,40.8731,-73.8891,B02598,24252.0,35785.0,3140.0,0
9,40.8321,-73.851,B02682,20838.0,44318.0,5975.0,0
9,40.8872,-73.8642,B02617,21165.0,31738.0,4948.0,0
57,40.8682,-73.8954,B02598,16000.0,22750.0,3943.0,0
26,40.7351,-73.986,B02617,103301.0,137986.0,5174.0,1
1,40.696,-73.9374,B02617,19936.0,33333.0,2686.0,0
37,40.7658,-73.9612,B02682,76048.0,122537.0,9010.0,1
33,40.6615,-73.899,B02617,31444.0,59792.0,1939.0,0
47,40.7267,-73.9073,B02617,35296.0,64432.0,2943.0,0
0,40.8219,-73.8826,B02617,28454.0,52294.0,5350.0,0
35,40.5901,-73.9758,B02617,24056.0,45417.0,1903.0,0
23,40.6707,-73.9735,B02617,81786.0,152143.0,5619.0,1
20,40.6818,-73.9062,B02617,36442.0,60987.0,1590.0,0
47,40.7086,-73.6157,B02617,25264.0,44958.0,5084.0,0
22,40.8511,-73.919,B02617,13116.0,14821.0,2110.0,0
39,41.3183,-74.124,B02617,47083.0,114811.0,4539.0,1
19,40.5768,-73.9491,B02617,31386.0,83854.0,1583.0,1
7,40.6123,-73.9538,B02512,24649.0,48971.0,4429.0,0
35,40.7627,-73.3127,B02512,31357.0,61577.0,5741.0,0
23,40.6842,-73.773,B02598,36782.0,73864.0,1790.0,1
5,40.6269,-73.9546,B02598,46833.0,153438.0,926.0,1
9,40.7109,-73.919,B02617,32238.0,69861.0,4413.0,1
6,40.7278,-73.847,B02617,50295.0,71375.0,3033.0,1
39,40.8846,-73.4471,B02617,56152.0,107917.0,4972.0,1
28,40.7272,-73.8456,B02617,50295.0,71375.0,3033.0,1
26,40.6112,-73.9525,B02598,24649.0,48971.0,4429.0,0
55,40.7215,-73.9981,B02617,58958.0,142632.0,932.0,1
16,40.6458,-73.8953,B02617,30457.0,68632.0,3107.0,1
53,40.7578,-73.7157,B02682,33636.0,51801.0,1926.0,0
23,40.5997,-74.1349,B02617,34817.0,74948.0,3400.0,1
13,40.6827,-73.6969,B02682,43589.0,88878.0,3907.0,1
36,40.6316,-73.9293,B02598,30583.0,67287.0,2928.0,1
56,40.8335,-73.8579,B02598,20838.0,44318.0,5975.0,0
5,40.8186,-72.8606,B02617,26917.0,86833.0,4381.0,1
1,40.6714,-73.9605,B02598,36006.0,60219.0,3906.0,0
10,40.8742,-73.5823,B02617,55500.0,155625.0,3473.0,1
19,40.7849,-73.9791,B02598,91774.0,165753.0,6423.0,1
49,40.6806,-73.8428,B02682,23080.0,84028.0,1639.0,1
43,40.749,-73.9771,B02617,79031.0,119167.0,5159.0,1
20,40.6398,-73.972,B02682,25508.0,51290.0,6248.0,0
20,40.6442,-74.0013,B02617,17293.0,42104.0,5571.0,0
55,40.762,-73.6529,B02617,51079.0,133681.0,3194.0,1
49,40.7005,-73.9398,B02598,28627.0,53938.0,3063.0,0
50,40.7302,-73.2128,B02617,35434.0,85203.0,5885.0,1
5,40.742,-73.4562,B02682,43965.0,114375.0,5439.0,1
33,40.7111,-73.8752,B02617,31152.0,59259.0,2567.0,0
28,40.7037,-73.9258,B02617,29909.0,51842.0,5496.0,0
36,40.6775,-73.7345,B02617,41518.0,73810.0,1876.0,1
29,40.7209,-73.8614,B02598,39246.0,68819.0,3435.0,1
45,40.6771,-73.7348,B02512,41518.0,73810.0,1876.0,1
31,40.5959,-73.7441,B02598,17588.0,26557.0,10976.0,0
34,40.8469,-73.8587,B02617,32188.0,52277.0,2318.0,0
22,40.7247,-73.9955,B02598,65486.0,73025.0,4315.0,1
46,40.7916,-73.5326,B02617,79825.0,197153.0,3977.0,1
14,40.6131,-73.954,B02598,24649.0,48971.0,4429.0,0
23,40.6932,-73.9424,B02617,19322.0,27265.0,4798.0,0
46,40.7176,-73.8799,B02512,42813.0,82375.0,1496.0,1
58,40.651,-73.9302,B02598,32298.0,42663.0,2900.0,0
5,40.8574,-73.886,B02617,14560.0,32062.0,5492.0,0
7,40.6834,-73.8769,B02617,25616.0,47131.0,3198.0,0
44,40.7373,-73.9924,B02617,95491.0,159821.0,3852.0,1
5,40.6918,-73.5699,B02598,48684.0,117857.0,3916.0,1
12,40.8419,-73.3035,B02682,49063.0,132692.0,2407.0,1
3,40.8172,-73.4095,B02682,43125.0,106625.0,4938.0,1
44,40.8293,-73.9285,B02682,21326.0,30524.0,4291.0,0
27,40.7585,-73.8677,B02598,22981.0,53807.0,2014.0,0
4,40.7094,-73.9589,B02682,19256.0,35568.0,3392.0,0
24,40.7458,-73.9011,B02598,24989.0,44720.0,7139.0,0
2,40.6103,-73.9262,B02598,35352.0,84750.0,1687.0,1
28,40.6448,-73.9233,B02617,38555.0,58600.0,1812.0,0
36,40.5888,-73.9655,B02617,33598.0,63083.0,4303.0,0
54,40.6322,-73.9095,B02617,38327.0,70611.0,3361.0,1
21,40.6546,-73.9462,B02682,27933.0,45372.0,2627.0,0
26,40.8767,-73.8462,B02617,29979.0,69939.0,7068.0,1
2,40.7503,-73.9916,B02598,89453.0,148348.0,1189.0,1
59,40.6691,-73.9797,B02617,68304.0,141250.0,2746.0,1
59,40.8396,-73.941,B02617,13978.0,32049.0,2832.0,0
21,40.7672,-73.9221,B02617,42116.0,72264.0,5204.0,1
57,40.831,-73.8846,B02617,17337.0,34738.0,4365.0,0
53,40.8372,-73.8875,B02617,13363.0,14667.0,4372.0,0
19,40.7892,-73.0971,B02512,36875.0,102938.0,987.0,1
40,40.7785,-73.906,B02617,40696.0,71570.0,3413.0,1
26,40.693,-73.8547,B02617,24698.0,64535.0,3810.0,0
1,40.6837,-73.9411,B02598,30948.0,50811.0,3897.0,0
12,40.6079,-74.0019,B02617,24583.0,60733.0,3219.0,0
34,40.885,-73.8916,B02617,35033.0,62958.0,4046.0,0
1,40.7754,-73.7874,B02598,48446.0,74922.0,2686.0,1
29,40.7631,-73.8152,B02617,19067.0,31776.0,1848.0,0
47,40.709,-74.0162,B02617,101656.0,162030.0,7044.0,1
13,40.8368,-73.9157,B02617,17823.0,21933.0,5293.0,0
51,40.8326,-73.8685,B02598,17839.0,33108.0,5013.0,0
40,40.699,-73.7196,B02512,36457.0,104792.0,5956.0,1
7,40.6764,-73.8163,B02617,26272.0,82700.0,3235.0,1
28,40.7032,-73.5859,B02598,21483.0,68242.0,3960.0,1
2,40.667,-73.8994,B02598,11043.0,19191.0,3182.0,0
6,40.8175,-73.9451,B02617,24781.0,38165.0,6185.0,0
4,40.8389,-73.7069,B02682,41794.0,86237.0,6601.0,1
22,40.8473,-73.8669,B02617,18552.0,38831.0,2268.0,0
16,40.7389,-73.9268,B02617,32281.0,67618.0,3542.0,1
2,40.9305,-73.8065,B02598,60163.0,160909.0,4742.0,1
38,40.743,-73.9353,B02598,21337.0,38977.0,888.0,0
53,40.7613,-73.6462,B02682,41656.0,90625.0,4088.0,1
33,40.8568,-73.9338,B02598,54152.0,99038.0,3191.0,1
18,41.0193,-73.7603,B02598,58000.0,159653.0,4388.0,1
1,40.8953,-73.8389,B02598,34656.0,90132.0,2054.0,1
19,41.1597,-73.9866,B02682,50309.0,121558.0,5665.0,1
46,40.7586,-73.8687,B02598,22981.0,53807.0,2014.0,0
48,40.7232,-73.9589,B02617,48846.0,87361.0,2556.0,1
31,40.7528,-73.8059,B02598,30264.0,73194.0,2844.0,1
55,40.667,-73.8221,B02682,31640.0,80694.0,2762.0,1
6,40.6615,-73.88,B02617,15885.0,17854.0,3400.0,0
11,40.6191,-73.9054,B02682,36970.0,98889.0,2588.0,1
0,40.6327,-73.9839,B02617,17993.0,28438.0,4957.0,0
33,40.7065,-73.658,B02617,40265.0,114088.0,4275.0,1
47,40.6913,-73.8626,B02617,20965.0,59566.0,4896.0,0
16,40.5951,-73.9547,B02598,21550.0,66087.0,2744.0,1
41,40.8135,-73.6865,B02598,72917.0,178750.0,4764.0,1
24,40.6699,-73.9394,B02617,37087.0,67763.0,4098.0,1
38,40.6528,-73.9122,B02617,30322.0,55238.0,2987.0,0
19,40.6934,-73.766,B02598,37476.0,89167.0,1762.0,1
51,40.9625,-73.8263,B02617,60578.0,161034.0,3222.0,1
48,40.9498,-73.8921,B02617,36578.0,72847.0,4605.0,1
32,40.8683,-73.8924,B02617,18271.0,28152.0,4265.0,0
31,41.0783,-73.8273,B02598,31931.0,101250.0,2893.0,1
15,40.7354,-73.5063,B02598,36932.0,97295.0,6727.0,1
47,40.6726,-73.8827,B02617,27359.0,40405.0,2977.0,0
33,40.6905,-73.9663,B02682,40376.0,78964.0,3886.0,1
32,40.809,-73.2987,B02598,50468.0,158625.0,4661.0,1
4,40.7615,-73.9713,B02617,94063.0,163750.0,257.0,1
2,40.7689,-73.9813,B02682,102633.0,159222.0,5465.0,1
42,40.6409,-74.0201,B02598,17933.0,36250.0,2127.0,0
38,40.8219,-73.293,B02617,45349.0,115349.0,4975.0,1
3,40.6708,-73.9885,B02682,48466.0,101786.0,1801.0,1
26,40.7371,-73.8645,B02617,24257.0,54286.0,4902.0,0
46,40.8676,-73.8682,B02617,19319.0,33816.0,6821.0,0
23,40.7454,-73.9034,B02598,24989.0,44720.0,7139.0,0
18,40.7553,-73.8711,B02682,22342.0,53050.0,4155.0,0
20,40.6852,-73.9145,B02598,24341.0,44412.0,3197.0,0
12,40.6339,-73.9776,B02617,18222.0,41719.0,4491.0,0
35,40.6945,-73.9113,B02598,26324.0,50625.0,5018.0,0
31,40.8399,-73.9129,B02598,16265.0,31281.0,8440.0,0
8,40.6098,-73.9558,B02617,29399.0,51103.0,3098.0,0
39,40.6028,-74.1207,B02598,34770.0,103802.0,7329.0,1
53,40.6581,-73.4331,B02617,57817.0,138036.0,4055.0,1
35,40.6682,-73.8703,B02598,14551.0,20099.0,4157.0,0
17,40.7619,-73.932,B02617,22500.0,34063.0,3910.0,0
8,40.6837,-73.9067,B02617,27702.0,36116.0,3770.0,0
27,40.6765,-73.8815,B02598,27359.0,40405.0,2977.0,0
8,40.7694,-73.9349,B02598,36297.0,57431.0,1389.0,0
2,40.8066,-73.9604,B02617,32266.0,112708.0,1813.0,1
39,40.8397,-73.8595,B02617,32772.0,51457.0,9648.0,0
24,40.7652,-73.8634,B02617,31031.0,59602.0,1741.0,0
7,40.7494,-73.8885,B02617,32768.0,62964.0,6321.0,0
44,40.6827,-73.7407,B02682,36136.0,83700.0,1740.0,1
35,40.914,-73.8374,B02617,26503.0,37747.0,3887.0,0
17,40.5979,-73.9482,B02617,35815.0,75772.0,2999.0,1
23,40.6909,-73.8353,B02617,22191.0,56921.0,2757.0,0
37,40.7403,-73.7875,B02617,30547.0,79688.0,3432.0,1
55,40.6315,-73.9461,B02617,35250.0,62083.0,3767.0,0
36,41.2246,-73.6611,B02598,34563.0,66997.0,6953.0,1
58,40.6847,-73.766,B02598,35951.0,76359.0,2502.0,1
44,40.6518,-73.9807,B02617,43295.0,112656.0,2848.0,1
33,41.0659,-73.7672,B02598,39940.0,104653.0,2570.0,1
30,40.7611,-73.8729,B02598,21067.0,44900.0,2960.0,0
46,40.7082,-73.9406,B02598,19688.0,32665.0,7684.0,0
2,40.788,-73.7252,B02598,52564.0,137414.0,6739.0,1
26,40.6216,-74.0264,B02617,37088.0,64118.0,3989.0,0
19,40.7572,-73.793,B02617,30712.0,76912.0,2988.0,1
28,40.8604,-73.9105,B02617,17260.0,32115.0,5929.0,0
37,40.6274,-74.0222,B02617,37786.0,68719.0,3946.0,1
0,40.6724,-73.9065,B02617,9375.0,10767.0,6254.0,0
44,40.7444,-73.8843,B02617,21021.0,47222.0,4363.0,0
41,40.5853,-73.9744,B02617,21217.0,33247.0,4977.0,0
50,40.6846,-73.9918,B02598,73409.0,132500.0,3417.0,1
2,40.6016,-73.7619,B02598,27314.0,59529.0,9319.0,0
4,40.7623,-73.9683,B02598,93977.0,155353.0,2126.0,1
31,40.7703,-73.9622,B02617,91964.0,165049.0,5896.0,1
19,40.698,-73.9737,B02598,65417.0,131250.0,351.0,1
52,40.782,-73.0968,B02682,33115.0,52917.0,2347.0,0
7,40.6956,-73.9376,B02617,18399.0,34716.0,4142.0,0
19,40.7515,-73.8779,B02617,27690.0,52667.0,7779.0,0
24,40.6847,-73.9324,B02682,35558.0,56842.0,3860.0,0
37,40.7645,-73.9161,B02598,47478.0,80747.0,4161.0,1
26,40.8931,-73.4509,B02617,80682.0,211087.0,3696.0,1
21,40.6264,-73.9774,B02512,25625.0,58266.0,2772.0,0
44,40.6293,-74.0114,B02617,18574.0,37128.0,2139.0,0
39,40.7787,-73.9076,B02598,40696.0,71570.0,3413.0,1
1,40.5852,-73.9396,B02598,30476.0,51111.0,3156.0,0
12,40.7668,-73.9165,B02617,47478.0,80747.0,4161.0,1
10,40.7112,-73.7866,B02617,17693.0,49088.0,8694.0,0
18,40.8453,-73.9048,B02598,15735.0,18750.0,1650.0,0
49,41.1578,-73.7749,B02682,82690.0,212083.0,6575.0,1
9,40.916,-73.8245,B02682,36301.0,72269.0,4566.0,1
21,40.7195,-73.8616,B02682,39246.0,68819.0,3435.0,1
57,40.8831,-73.9034,B02617,29091.0,54531.0,3174.0,0
49,40.6472,-74.0002,B02598,16190.0,43104.0,5488.0,0
57,40.6427,-74.0123,B02598,16928.0,40938.0,6642.0,0
9,40.5927,-73.9631,B02617,28378.0,64342.0,2349.0,0
36,40.6164,-73.9449,B02617,32880.0,82159.0,2363.0,1
48,40.76,-73.9687,B02617,88750.0,124050.0,1206.0,1
38,40.7703,-73.9176,B02598,32346.0,77011.0,1851.0,1
40,40.6885,-73.8426,B02617,22267.0,42321.0,1150.0,0
32,40.8222,-73.8213,B02617,18600.0,21508.0,6198.0,0
57,40.7624,-73.8752,B02617,18697.0,45880.0,2432.0,0
18,41.0836,-73.922,B02598,36493.0,99643.0,3551.0,1
6,40.8448,-73.8852,B02512,12868.0,26152.0,3801.0,0
50,40.7257,-73.8928,B02617,36964.0,72550.0,1343.0,1
24,41.1741,-73.8667,B02617,31035.0,61757.0,4925.0,0
28,40.701,-73.9406,B02617,28627.0,53938.0,3063.0,0
19,40.7528,-73.9705,B02682,81791.0,132390.0,7760.0,1
9,40.576,-73.9923,B02617,27240.0,55236.0,2457.0,0
15,40.8574,-73.916,B02617,27945.0,43438.0,1919.0,0
23,40.8756,-73.8774,B02598,23993.0,35288.0,4384.0,0
31,40.6603,-73.9482,B02617,22375.0,41316.0,3173.0,0
29,40.9085,-73.878,B02617,41691.0,86630.0,3936.0,1
59,40.6769,-73.7711,B02617,30053.0,49873.0,13157.0,0
19,40.7112,-73.7597,B02617,23571.0,67404.0,1351.0,1
44,40.6946,-73.621,B02682,26326.0,59278.0,8188.0,0
39,40.8167,-73.8651,B02617,13995.0,18370.0,9131.0,0
27,40.6882,-73.9976,B02617,71650.0,125833.0,2599.0,1
0,40.7082,-73.9114,B02598,28865.0,63851.0,5142.0,0
23,40.7317,-73.9914,B02682,104486.0,157176.0,2844.0,1
25,40.7232,-73.7438,B02682,29800.0,92870.0,1625.0,1
41,40.7695,-73.9021,B02682,41066.0,69500.0,1842.0,1
1,40.6332,-73.9467,B02617,26855.0,53019.0,4994.0,0
2,40.692,-73.4434,B02598,49688.0,123110.0,3152.0,1
32,40.7862,-73.9426,B02682,14109.0,27116.0,7260.0,0
56,40.7056,-73.83,B02617,41660.0,66917.0,3890.0,1
32,40.9146,-73.8338,B02598,30234.0,50984.0,6418.0,0
52,40.5857,-73.9542,B02512,23198.0,50500.0,2610.0,0
47,40.6486,-73.4943,B02598,42447.0,111145.0,6923.0,1
55,40.6258,-74.009,B02617,19202.0,52679.0,3192.0,0
10,40.73,-73.8597,B02598,39369.0,66715.0,5591.0,1
10,40.7206,-73.7973,B02598,9385.0,76932.0,4690.0,1
20,40.7686,-73.9277,B02617,30131.0,50072.0,3384.0,0
7,40.7567,-73.8626,B02598,20717.0,60239.0,7232.0,0
15,40.8928,-73.8611,B02617,21220.0,31417.0,3639.0,0
44,40.8579,-73.8897,B02598,14381.0,23377.0,3375.0,0
3,40.9169,-73.7808,B02617,22196.0,62235.0,5812.0,0
44,40.6458,-73.8953,B02598,30457.0,68632.0,3107.0,1
21,41.0868,-73.8052,B02617,8593.0,46429.0,1921.0,0
0,40.6573,-73.9057,B02598,15870.0,17016.0,3229.0,0
5,40.8349,-73.9143,B02598,13279.0,30587.0,5112.0,0
52,40.8564,-73.8893,B02682,14381.0,23377.0,3375.0,0
52,40.6731,-73.8011,B02617,26280.0,56979.0,2799.0,0
9,40.7409,-73.894,B02617,25777.0,56272.0,4399.0,0
11,40.756,-73.7996,B02617,35677.0,81518.0,1255.0,1
57,40.8616,-73.9269,B02617,22998.0,43553.0,7050.0,0
32,40.8625,-73.8434,B02598,36944.0,76893.0,1676.0,1
17,40.9012,-73.777,B02617,32004.0,59965.0,3016.0,0
51,40.6707,-73.9499,B02682,38351.0,64231.0,3733.0,0
3,40.714,-73.7467,B02617,26070.0,62534.0,4535.0,0
51,40.6725,-73.9738,B02617,79221.0,120272.0,4198.0,1
4,40.6975,-73.9438,B02617,13910.0,18850.0,2749.0,0
20,40.8218,-73.8772,B02512,28454.0,52294.0,5350.0,0
16,40.6251,-73.9396,B02682,31847.0,62784.0,3509.0,0
38,40.8543,-73.9002,B02617,19837.0,36998.0,6790.0,0
1,41.1448,-74.0492,B02682,30941.0,99323.0,7995.0,1
55,40.6394,-73.6563,B02682,41056.0,96490.0,3706.0,1
16,40.798,-73.3485,B02617,65000.0,197411.0,3430.0,1
38,40.6845,-74.0036,B02598,69293.0,99792.0,2392.0,1
24,41.0105,-73.9039,B02682,45659.0,120795.0,4253.0,1
19,40.8397,-73.9134,B02617,15537.0,26000.0,5177.0,0
3,40.6686,-73.9047,B02617,9375.0,10767.0,6254.0,0
22,40.8356,-73.863,B02617,25195.0,46453.0,5861.0,0
6,40.5921,-73.5837,B02617,64090.0,153462.0,3832.0,1
22,40.8623,-73.9274,B02598,22998.0,43553.0,7050.0,0
45,40.7417,-73.9162,B02598,26195.0,50274.0,8843.0,0
41,40.6947,-73.8264,B02617,22297.0,49400.0,2223.0,0
25,40.6699,-73.8896,B02682,18538.0,27449.0,2031.0,0
37,40.6189,-74.0951,B02617,40758.0,69539.0,2390.0,1
6,40.9284,-73.7502,B02598,85357.0,198661.0,6031.0,1
7,41.0736,-73.7736,B02598,36654.0,109408.0,4539.0,1
18,40.7235,-73.9761,B02617,12449.0,14300.0,5126.0,0
59,40.6383,-73.9568,B02598,27272.0,52063.0,5533.0,0
35,40.762,-73.8731,B02598,21067.0,44900.0,2960.0,0
30,40.6138,-73.9701,B02617,24250.0,44961.0,2889.0,0
27,40.7087,-73.9445,B02682,23555.0,32750.0,4396.0,0
45,40.8303,-73.8748,B02617,12802.0,24152.0,7386.0,0
35,40.6457,-73.9602,B02682,25524.0,50954.0,4498.0,0
39,41.0163,-73.7969,B02617,67422.0,115523.0,2750.0,1
52,40.8511,-73.905,B02598,14238.0,23311.0,3225.0,0
20,40.7471,-74.0045,B02598,49364.0,75862.0,10012.0,1
17,40.6001,-73.982,B02598,21974.0,36292.0,3117.0,0
57,40.6583,-73.9011,B02617,15870.0,17016.0,3229.0,0
3,40.6793,-73.8007,B02617,26157.0,73264.0,2063.0,1
52,40.7349,-73.9987,B02682,91815.0,143462.0,6038.0,1
25,40.678,-73.5033,B02512,53043.0,142240.0,7175.0,1
8,40.9219,-73.8627,B02617,34234.0,74643.0,3429.0,1
33,40.6559,-73.9769,B02617,54850.0,114773.0,3986.0,1
48,40.6581,-73.6324,B02598,40881.0,59073.0,5717.0,0
9,40.6245,-74.0784,B02617,9033.0,25938.0,2186.0,0
35,40.6833,-73.8182,B02617,26272.0,82700.0,3235.0,1
56,40.6184,-73.9698,B02682,27364.0,52361.0,1816.0,0
18,40.6663,-73.9054,B02598,10622.0,11560.0,5201.0,0
14,40.7487,-73.9049,B02617,34063.0,60000.0,1419.0,0
19,40.7722,-73.9291,B02598,27190.0,50417.0,3143.0,0
48,40.8755,-73.8769,B02617,23993.0,35288.0,4384.0,0
49,40.6848,-73.8313,B02617,22004.0,66000.0,2844.0,1
12,40.7098,-73.9552,B02682,25425.0,51927.0,6523.0,0
56,40.7527,-73.8227,B02598,19960.0,26926.0,4630.0,0
19,40.7394,-73.992,B02617,103877.0,150000.0,4626.0,1
29,40.7764,-73.792,B02598,48446.0,74922.0,2686.0,1
28,40.7514,-73.8261,B02512,20764.0,38640.0,4947.0,0
18,40.6923,-73.9863,B02598,81591.0,126726.0,1124.0,1
47,40.6992,-73.9589,B02617,14560.0,32963.0,3539.0,0
27,40.8749,-73.8513,B02617,33299.0,64167.0,2550.0,0
10,40.688,-73.9608,B02617,39191.0,71188.0,3535.0,1
6,40.6615,-73.9155,B02617,25962.0,47188.0,3794.0,0
15,40.8379,-73.9385,B02617,20963.0,42312.0,4505.0,0
34,40.7526,-73.8867,B02617,38992.0,62948.0,5152.0,0
13,40.8589,-73.9305,B02598,26114.0,54243.0,7653.0,0
35,40.7518,-73.8108,B02617,26849.0,60583.0,1458.0,0
3,40.7857,-73.9765,B02617,68232.0,150159.0,9050.0,1
50,40.8016,-73.9586,B02598,42750.0,66103.0,2228.0,1
25,40.8246,-73.1613,B02512,38082.0,96574.0,4602.0,1
36,40.8068,-73.961,B02598,32266.0,112708.0,1813.0,1
47,40.8832,-73.8631,B02598,21402.0,40282.0,1955.0,0
39,40.8013,-73.9481,B02598,43770.0,55536.0,3260.0,0
40,40.5881,-73.9867,B02617,31836.0,59022.0,4761.0,0
5,40.7228,-73.988,B02617,33720.0,53333.0,2848.0,0
24,40.7669,-73.7292,B02598,34250.0,75667.0,3270.0,1
25,40.6751,-73.9994,B02617,73588.0,156712.0,5763.0,1
0,40.7802,-73.9754,B02682,83682.0,121652.0,6305.0,1
44,40.6987,-73.959,B02617,14560.0,32963.0,3539.0,0
41,40.6593,-73.6786,B02598,49205.0,101170.0,5985.0,1
24,40.7868,-73.7263,B02617,52564.0,137414.0,6739.0,1
58,40.6539,-73.4816,B02617,46111.0,124563.0,5436.0,1
16,40.74,-73.6992,B02617,36535.0,102283.0,4483.0,1
13,40.7149,-73.9918,B02682,19751.0,44375.0,7219.0,0
36,40.6556,-73.926,B02598,33291.0,46335.0,2993.0,0
46,41.0324,-73.8331,B02617,60163.0,168500.0,2906.0,1
14,40.7275,-73.9441,B02598,46397.0,82045.0,1820.0,1
55,40.8727,-73.875,B02682,16412.0,27241.0,6494.0,0
45,40.7598,-73.9783,B02682,71750.0,120217.0,914.0,1
53,40.7112,-73.7597,B02598,23571.0,67404.0,1351.0,1
56,40.6483,-73.9607,B02617,25671.0,48266.0,4841.0,0
8,40.6837,-73.9067,B02617,27702.0,36116.0,3770.0,0
38,40.8611,-73.8905,B02682,13390.0,19163.0,4757.0,0
46,40.6198,-73.9835,B02682,26729.0,46027.0,3083.0,0
8,40.7219,-73.8888,B02598,32386.0,55239.0,2344.0,0
52,40.6147,-74.0074,B02617,31354.0,79964.0,2718.0,1
42,40.5964,-74.0692,B02617,33798.0,77413.0,4673.0,1
28,40.6632,-73.944,B02617,21986.0,42438.0,4058.0,0
33,40.9182,-73.7949,B02598,35625.0,67000.0,5802.0,1
54,40.7487,-73.9885,B02598,64683.0,89583.0,1980.0,1
5,40.7458,-73.9073,B02617,31080.0,52368.0,6119.0,0
47,40.7086,-73.6157,B02617,25264.0,44958.0,5084.0,0
30,40.7743,-73.9824,B02598,106628.0,155000.0,9298.0,1
3,40.6406,-74.0786,B02617,25873.0,44343.0,3174.0,0
14,40.7825,-73.9727,B02682,83137.0,138313.0,6425.0,1
48,40.695,-73.9671,B02617,39505.0,86225.0,2676.0,1
22,40.717,-73.9482,B02682,45938.0,95769.0,3005.0,1
16,40.9595,-73.8827,B02682,40528.0,83500.0,5973.0,1
22,40.633,-73.9638,B02617,25943.0,51528.0,3726.0,0
27,40.7557,-73.9194,B02617,31485.0,51397.0,3932.0,0
24,40.8061,-73.9571,B02598,40460.0,69306.0,4378.0,1
3,40.7692,-73.7608,B02617,40625.0,85938.0,2391.0,1
22,40.7205,-73.9052,B02598,30797.0,74000.0,1864.0,1
1,40.7156,-73.9137,B02598,28864.0,59417.0,1405.0,0
24,40.6958,-73.7593,B02617,26959.0,53000.0,1405.0,0
24,40.6958,-73.7593,B02617,26959.0,53000.0,1405.0,0
34,40.7504,-73.939,B02617,38083.0,62961.0,2922.0,0
45,40.6142,-73.9483,B02617,33491.0,54211.0,2360.0,0
40,40.67,-73.5275,B02617,45473.0,103776.0,6009.0,1
55,40.7049,-73.8299,B02617,41660.0,66917.0,3890.0,1
6,40.7712,-73.922,B02617,26538.0,58879.0,4527.0,0
26,40.6636,-73.6,B02512,30724.0,62038.0,5346.0,0
15,40.6494,-74.0132,B02617,26229.0,64653.0,1265.0,0
18,40.7965,-72.8799,B02617,31741.0,88207.0,8285.0,1
23,41.2092,-73.6926,B02512,72917.0,191806.0,4752.0,1
43,40.6206,-73.9555,B02617,34244.0,57292.0,2956.0,0
15,40.6397,-73.9678,B02598,32981.0,65578.0,4486.0,1
36,40.6023,-74.0102,B02682,28313.0,59338.0,2437.0,0
43,40.7569,-73.8933,B02617,26517.0,52380.0,7954.0,0
27,40.6835,-73.9286,B02617,35417.0,67917.0,4399.0,1
19,40.6708,-73.9599,B02617,32134.0,42480.0,4267.0,0
26,40.762,-73.3064,B02682,31357.0,61577.0,5741.0,0
38,40.6021,-73.7404,B02617,21088.0,36520.0,3932.0,0
40,40.7106,-73.3581,B02617,35216.0,76829.0,4476.0,1
17,40.6012,-73.9549,B02617,21879.0,43542.0,3858.0,0
54,40.6623,-73.6995,B02598,46382.0,104722.0,7205.0,1
28,40.7417,-73.8995,B02682,29328.0,58125.0,1504.0,0
11,40.6178,-74.0049,B02682,30410.0,64406.0,2831.0,0
44,40.8064,-73.9157,B02617,11952.0,13216.0,4684.0,0
16,40.636,-73.8962,B02598,33364.0,73036.0,2277.0,1
42,40.7445,-73.9951,B02598,87034.0,116653.0,6402.0,1
35,40.7518,-73.8108,B02617,26849.0,60583.0,1458.0,0
38,40.7201,-73.9096,B02598,35296.0,64432.0,2943.0,0
12,40.7638,-73.9403,B02512,22644.0,43194.0,1658.0,0
59,40.7815,-73.9807,B02512,83253.0,119301.0,7118.0,1
26,40.6426,-73.8981,B02682,34375.0,73603.0,3283.0,1
47,40.8103,-73.9071,B02617,24436.0,42353.0,1744.0,0
24,40.8624,-73.8967,B02617,18361.0,31500.0,1222.0,0
31,40.7548,-73.8215,B02617,18970.0,44535.0,5118.0,0
47,40.8154,-73.8817,B02617,19746.0,23125.0,1536.0,0
10,40.6543,-73.9122,B02617,19798.0,28877.0,6370.0,0
13,40.808,-73.9295,B02617,23281.0,40117.0,2682.0,0
58,40.7602,-73.6677,B02682,54110.0,134688.0,4215.0,1
1,40.7297,-73.7349,B02598,33917.0,76875.0,6845.0,1
53,40.6523,-73.7261,B02617,57165.0,116250.0,3987.0,1
1,40.7752,-73.9137,B02682,43719.0,74688.0,2249.0,1
21,40.8088,-72.9487,B02617,33655.0,92381.0,6826.0,1
